20150423, 8.142240000000001, 283
20150423, 8.162366666666665, 299.3
20150423, 8.152626666666668, 338.1
20150423, 8.144940000000002, 354.5
20150423, 8.157013333333335, 330.2
20150423, 8.140016666666666, 335.3
20150423, 8.167956666666667, 312.4
20150423, 8.182896666666664, 299.6
20150424, 8.178426666666667, 280.6
20150424, 8.168970000000003, 288.8
20150424, 8.159996666666668, 293.1
20150424, 8.146750000000003, 311
20150424, 8.155143333333335, 308.7
20150424, 8.150883333333335, 317.2
20150424, 8.142553333333334, 320.4
20150424, 8.157673333333333, 309.1
20150424, 8.145263333333334, 327.8
20150424, 8.138413333333332, 329.7
20150424, 8.152633333333334, 324.3
20150424, 8.156806666666666, 324
20150424, 8.168926666666668, 315
20150424, 8.163233333333332, 308.2
20150424, 8.201093333333334, 290.6
20150424, 8.155196666666667, 291.6
20150424, 8.161083333333336, 291.9
20150424, 8.16029, 293.5
20150424, 8.16168, 290.8
20150424, 8.166549999999999, 291.4
20150424, 8.169483333333334, 290.1
20150424, 8.1608, 290.5
20150424, 8.155033333333334, 302.2
20150424, 8.167996666666665, 298.6
20150425, 8.16644, 297.7
20150425, 8.161993333333335, 297.8
20150425, 8.163696666666667, 293.4
20150425, 8.154156666666669, 299.1
20150425, 8.146670000000002, 304.9
20150425, 8.147233333333334, 308.1
20150425, 8.14896, 308.6
20150425, 8.149826666666664, 306.8
20150425, 8.148903333333333, 307.5
20150425, 8.135550000000002, 320.4
20150425, 8.129906666666667, 332.9
20150425, 8.141403333333335, 326
20150425, 8.144393333333333, 328.7
20150425, 8.155016666666667, 318.5
20150425, 8.170846666666666, 299.7
20150425, 8.170009999999998, 291.3
20150425, 8.17338, 285
20150425, 8.183113333333331, 282.4
20150425, 8.140656666666668, 306.8
20150425, 8.145356666666663, 308.8
20150425, 8.16399666666667, 294.7
20150425, 8.156636666666664, 302.4
20150425, 8.154696666666664, 299.9
20150425, 8.150483333333334, 303.7
20150426, 8.153473333333332, 306.1
20150426, 8.150276666666667, 311.2
20150426, 8.157166666666667, 308.7
20150426, 8.149733333333334, 305.4
20150426, 8.137596666666667, 313.3
20150426, 8.134363333333333, 316.9
20150426, 8.1257, 326.8
20150426, 8.126759999999999, 331.3
20150426, 8.119626666666665, 331.3
20150426, 8.130576666666666, 322.9
20150426, 8.12049, 332.4
20150426, 8.122503333333333, 337.7
20150426, 8.125443333333335, 339
20150426, 8.137766666666666, 334.1
20150426, 8.14603, 324.8
20150426, 8.144176666666667, 307.9
20150426, 8.138289999999998, 309.2
20150426, 8.13317, 315.7
20150426, 8.142123333333334, 312.8
20150426, 8.156916666666667, 311.2
20150426, 8.151843333333336, 315.2
20150426, 8.154033333333333, 307.3
20150426, 8.142433333333335, 315.3
20150426, 8.140596666666667, 318.5
20150427, 8.131243333333334, 335.5
20150427, 8.137856666666664, 334
20150427, 8.125743333333334, 345.9
20150427, 8.15619, 312.7
20150427, 8.14247, 286.9
20150427, 8.133479999999999, 298.9
20150427, 8.114363333333333, 325.6
20150427, 8.128886666666665, 322.9
20150427, 8.123273333333334, 329.6
20150427, 8.132193333333333, 324.8
20150427, 8.113656666666666, 340.2
20150427, 8.126853333333337, 336.2
20150427, 8.1371, 329.2
20150427, 8.139056666666667, 323.5
20150427, 8.132113333333335, 324.7
20150427, 8.12765, 325.7
20150427, 8.145196666666667, 309.4
20150427, 8.15995, 301.4
20150427, 8.171990000000001, 286.4
20150427, 8.150366666666667, 299.1
20150427, 8.135383333333335, 317
20150427, 8.133483333333333, 314.4
20150427, 8.142283333333333, 311.2
20150428, 8.124476666666666, 329.4
20150428, 8.13222, 327.1
20150428, 8.13265, 329.3
20150428, 8.128043333333334, 332.7
20150428, 8.123146666666667, 336.5
20150428, 8.117653333333338, 339.7
20150428, 8.101143333333335, 353.7
20150428, 8.114613333333333, 340.2
20150428, 8.130909999999998, 328.6
20150428, 8.13158, 325.9
20150428, 8.10749666666667, 347.4
20150428, 8.123976666666666, 332.5
20150428, 8.126853333333333, 329.4
20150428, 8.135246666666667, 325.6
20150428, 8.145486666666667, 320.3
20150428, 8.149143333333333, 318.4
20150428, 8.150896666666668, 321
20150428, 8.151293333333332, 312
20150428, 8.142706666666664, 312.8
20150428, 8.157953333333332, 300.5
20150428, 8.15239, 302
20150428, 8.115219999999999, 334.1
20150428, 8.138173333333334, 314.9
20150428, 8.11872, 328.3
20150429, 8.12258666666667, 325.3
20150429, 8.128416666666666, 324.3
20150429, 8.133690000000001, 325.7
20150429, 8.126436666666667, 331.5
20150429, 8.136233333333335, 329.1
20150429, 8.14136, 322.9
20150429, 8.13769, 318.6
20150429, 8.141703333333334, 316.3
20150429, 8.118033333333331, 332.7
20150429, 8.12363, 336.7
20150429, 8.131513333333332, 336.6
20150429, 8.110730000000002, 343.7
20150429, 8.126896666666667, 338.9
20150429, 8.127770000000003, 333.5
20150429, 8.124220000000003, 334.5
20150429, 8.138126666666668, 332
20150429, 8.141430000000003, 330.1
20150429, 8.147736666666667, 323.3
20150429, 8.14965, 318.2
20150429, 8.158793333333332, 311
20150429, 8.17360666666667, 302
20150429, 8.156706666666667, 308.3
20150429, 8.144386666666666, 323.2
20150429, 8.140453333333335, 326
20150430, 8.149816666666664, 322.1
20150430, 8.136289999999999, 328.7
20150430, 8.124996666666668, 338.5
20150430, 8.133726666666668, 337.2
20150430, 8.139766666666667, 335.3
20150430, 8.12757, 347.1
20150430, 8.130600000000003, 331.2
20150430, 8.126096666666665, 331
20150430, 8.113753333333332, 340.1
20150430, 8.12137, 338.8
