yyyymmdd, pH (Total scale), µatm
20180916, 7.877146666666667, 633.6
20180916, 7.870273333333333, 634.9
20180916, 7.874460000000001, 623.2
20180916, 7.883146666666666, 618.4
20180916, 7.887280000000002, 621.1
20180916, 7.888833333333334, 611.8
20180916, 7.896986666666668, 611.8
20180916, 7.889016666666666, 613.6
20180916, 7.870563333333332, 619.6
20180916, 7.842003333333333, 604.6
20180917, 7.8674, 615
20180917, 7.869560000000002, 614.2
20180917, 7.887689999999998, 655
20180917, 7.8760433333333335, 628.7
20180917, 7.876743333333333, 634.1
20180917, 7.877386666666668, 649
20180917, 7.8743866666666635, 630.4
20180917, 7.8677, 637.3
20180917, 7.865953333333334, 659.7
20180917, 7.853953333333335, 643.4
20180917, 7.829916666666666, 667.2
20180917, 7.824636666666667, 644.1
20180917, 7.8546266666666655, 651.2
20180917, 7.850810000000001, 626
20180917, 7.875563333333333, 610.8
20180917, 7.887076666666667, 607.1
20180917, 7.910656666666668, 592.1
20180917, 7.915170000000001, 565.4
20180917, 7.913846666666667, 601.8
20180917, 7.8981233333333325, 593.8
20180917, 7.901083333333334, 613.5
20180917, 7.898873333333333, 613.3
20180917, 7.892623333333334, 615.3
20180917, 7.875326666666666, 615.8
20180918, 7.913080000000002, 593.1
20180918, 7.912603333333332, 613.5
20180918, 7.8858966666666666, 611.8
20180918, 7.894850000000001, 605.4
20180918, 7.877866666666665, 656.9
20180918, 7.86024, 630.5
20180918, 7.871043333333333, 644.1
20180918, 7.870173333333333, 640.3
20180918, 7.857460000000002, 578
20180918, 7.833806666666669, 662
20180918, 7.776546666666665, 654.5
20180918, 7.799209999999999, 632.6
20180918, 7.79756, 611.3
20180918, 7.870723333333334, 623
20180918, 7.8619633333333345, 622.9
20180918, 7.860026666666667, 621.7
20180918, 7.880563333333336, 607.7
20180918, 7.904593333333333, 586.4
20180918, 7.90375, 595
20180918, 7.897966666666666, 590.7
20180918, 7.898043333333333, 599.4
20180918, 7.899143333333333, 616.6
20180918, 7.879293333333335, 609.4
20180919, 7.886706666666667, 613.9
20180919, 7.875896666666667, 618.8
20180919, 7.877019999999998, 617.7
20180919, 7.883573333333333, 626.8
20180919, 7.8587266666666675, 626.1
20180919, 7.839159999999999, 624.3
20180919, 7.863836666666667, 639.7
20180919, 7.859913333333334, 658.2
20180919, 7.852159999999998, 663.1
20180919, 7.8379933333333325, 664.4
20180919, 7.8524866666666675, 699
20180919, 7.846570000000002, 679.5
20180919, 7.874583333333332, 655.5
20180919, 7.8544366666666665, 649.8
20180919, 7.853073333333333, 671.2
20180919, 7.866510000000001, 643.3
20180919, 7.880916666666668, 646.6
20180919, 7.89356, 613.9
20180919, 7.8935666666666675, 616.8
20180919, 7.89206, 629.3
20180919, 7.905883333333334, 574.9
20180919, 7.912376666666666, 614.3
20180919, 7.890956666666669, 613.2
20180919, 7.9076433333333345, 604.9
20180920, 7.898156666666668, 638.9
20180920, 7.8884133333333315, 644.2
20180920, 7.886739999999999, 650.1
20180920, 7.886313333333333, 603.3
20180920, 7.880343333333333, 627.5
20180920, 7.891960000000001, 592.9
20180920, 7.903976666666668, 591.8
20180920, 7.896600000000001, 616.4
20180920, 7.879733333333333, 621.4
20180920, 7.871673333333334, 639.9
20180920, 7.835226666666669, 638.4
20180920, 7.853746666666664, 608.8
20180920, 7.8618966666666665, 625.6
20180920, 7.870639999999998, 655.9
20180920, 7.863413333333333, 652.2
20180920, 7.811866666666665, 627.4
20180920, 7.855430000000001, 627.3
20180920, 7.865003333333331, 592.9
20180920, 7.879106666666666, 600.7
20180920, 7.871190000000002, 604.4
20180920, 7.885513333333333, 591
20180920, 7.890093333333335, 591.9
20180920, 7.897580000000001, 554.7
20180920, 7.914866666666667, 582.2
20180921, 7.912890000000001, 590
20180921, 7.889146666666668, 603.3
20180921, 7.883976666666668, 596.4
20180921, 7.851139999999998, 612.7
20180921, 7.885953333333332, 600.8
20180921, 7.87968, 605.2
20180921, 7.885046666666666, 614
20180921, 7.893436666666667, 592.7
20180921, 7.89211, 605.9
20180921, 7.889773333333332, 607.9
20180921, 7.8886, 618.8
20180921, 7.88403, 633.7
20180921, 7.873856666666667, 626.3
20180921, 7.872063333333334, 609.4
20180921, 7.831846666666666, 595.8
20180921, 7.861236666666666, 578.6
20180921, 7.9064066666666655, 571.6
20180921, 7.916156666666667, 565.9
20180921, 7.919313333333331, 567.6
20180921, 7.919673333333334, 552.2
20180921, 7.929933333333332, 573.2
20180921, 7.930293333333335, 494
20180921, 7.924370000000001, 563.3
20180922, 7.921153333333335, 557.4
20180922, 7.905503333333334, 567.7
20180922, 7.915346666666668, 569.8
20180922, 7.91984666666667, 565.7
20180922, 7.932976666666664, 561.1
20180922, 7.930200000000001, 557.4
20180922, 7.919953333333334, 562.4
20180922, 7.920599999999999, 567.4
20180922, 7.917753333333334, 572.1
20180922, 7.911566666666666, 571.5
20180922, 7.897503333333335, 586.9
20180922, 7.903676666666666, 583
20180922, 7.909130000000002, 591.4
20180922, 7.907033333333332, 595.2
20180922, 7.912553333333334, 589.3
20180922, 7.919233333333333, 577.7
20180922, 7.9324666666666666, 583.4
20180922, 7.938273333333333, 578.9
20180922, 7.9519899999999994, 560.5
20180922, 7.957049999999999, 553.8
20180922, 7.983360000000001, 525.1
20180922, 7.964326666666666, 534.6
20180922, 7.959826666666666, 561.1
20180922, 7.930710000000001, 551.4
20180923, 7.935736666666667, 575.4
20180923, 7.924803333333332, 585.2
20180923, 7.922899999999998, 575.6
20180923, 7.917710000000001, 570.2
20180923, 7.919893333333333, 584.1
20180923, 7.876980000000001, 583.7
20180923, 7.8850299999999995, 574.1
20180923, 7.8978633333333335, 580.8
20180923, 7.888396666666664, 584.2
20180923, 7.908846666666667, 588.3
20180923, 7.882496666666667, 589.4
20180923, 7.899633333333333, 609.1
20180923, 7.905333333333335, 601.9
20180923, 7.913886666666668, 603.8
20180923, 7.923333333333333, 597.6
20180923, 7.884596666666668, 587.6
20180923, 7.918913333333332, 567.6
20180923, 7.933803333333333, 555.5
20180923, 7.950069999999998, 565.1
20180923, 7.954533333333334, 523.4
20180923, 7.984683333333334, 468.4
20180923, 8.04217, 457.1
20180923, 8.039643333333334, 484.1
20180923, 7.967616666666666, 560.5
20180924, 7.9471033333333345, 567.1
20180924, 7.948119999999999, 578.1
20180924, 7.918963333333335, 593
20180924, 7.93368, 581.5
20180924, 7.9149600000000015, 579.9
20180924, 7.927763333333331, 585.8
20180924, 7.9324666666666666, 576.6
20180924, 7.943213333333334, 573.5
20180924, 7.942113333333333, 584.3
20180924, 7.952039999999999, 571.4
20180924, 7.951083333333334, 576.6
20180924, 7.9367833333333335, 580.6
20180924, 7.93592, 574.8
20180924, 7.930219999999999, 573.5
20180924, 7.914733333333332, 592.6
20180924, 7.902786666666667, 618.8
20180924, 7.8846233333333355, 578
20180924, 7.923546666666665, 555.6
20180924, 7.919273333333334, 557.4
20180924, 7.934510000000001, 550.6
20180924, 7.932223333333332, 538.7
20180924, 7.984423333333333, 463.5
20180924, 8.033170000000002, 489.1
20180924, 7.998423333333335, 512.4
20180925, 7.96291, 542.9
20180925, 7.959366666666666, 573.5
20180925, 7.945383333333334, 567.1
20180925, 7.941660000000001, 568.4
20180925, 7.902470000000003, 564.5
20180925, 7.887566666666668, 558.9
20180925, 7.912206666666666, 562.2
20180925, 7.871176666666666, 573.4
20180925, 7.859700000000001, 565.4
20180925, 7.888216666666667, 543.9
20180925, 7.915286666666666, 482.5
20180925, 7.915916666666667, 557.5
20180925, 7.8941066666666675, 556.3
20180925, 7.916373333333334, 571.4
20180925, 7.881269999999999, 561.8
20180925, 7.896223333333334, 564.2
20180925, 7.898283333333336, 556.2
20180925, 7.9468700000000005, 543.8
20180925, 7.948636666666666, 544.2
20180925, 7.957103333333333, 526.5
20180925, 7.98007, 497.2
20180925, 7.99011, 506.7
20180925, 7.973886666666666, 528
20180926, 7.96114, 532
20180926, 7.953309999999998, 546.3
20180926, 7.955123333333333, 542.1
20180926, 7.95503, 544.3
20180926, 7.947930000000001, 554.5
20180926, 7.961183333333333, 542.4
20180926, 7.970706666666667, 540.4
20180926, 7.967233333333331, 544.6
20180926, 7.950149999999999, 551.9
20180926, 7.935696666666666, 557.9
20180926, 7.941400000000001, 577.8
20180926, 7.932223333333332, 580.9
20180926, 7.92266, 575.3
20180926, 7.916423333333336, 566.9
20180926, 7.913016666666668, 582.5
20180926, 7.89341, 581.2
20180926, 7.85592, 573.7
20180926, 7.877879999999999, 554.4
20180926, 7.939493333333334, 555.8
20180926, 7.955216666666664, 547.7
20180926, 7.957016666666667, 550.2
20180926, 7.958430000000002, 561.4
20180926, 7.9663266666666654, 539.8
20180926, 7.9463599999999985, 579.8
20180927, 7.9399466666666685, 557.1
20180927, 7.929563333333332, 564.6
20180927, 7.913740000000001, 569.4
20180927, 7.929316666666665, 563.1
20180927, 7.886160000000001, 576.6
20180927, 7.889099999999999, 580.7
20180927, 7.886169999999998, 572.5
20180927, 7.908453333333333, 568.1
20180927, 7.87518, 586.5
20180927, 7.863923333333333, 580.5
20180927, 7.878893333333333, 575.9
20180927, 7.903646666666664, 578.4
20180927, 7.898156666666667, 586.1
20180927, 7.876799999999999, 600.1
20180927, 7.887276666666667, 607.4
20180927, 7.904990000000001, 588.2
20180927, 7.919063333333333, 595.6
20180927, 7.897780000000001, 575.6
20180927, 7.898916666666668, 571.9
20180927, 7.884126666666668, 557.6
20180927, 7.88744, 555.5
20180927, 7.873580000000003, 561.2
20180927, 7.910323333333333, 554.3
20180927, 7.935130000000002, 565.6
20180928, 7.933746666666667, 564.8
20180928, 7.915203333333332, 595.7
20180928, 7.914769999999999, 586.4
20180928, 7.918193333333332, 596.3
20180928, 7.905516666666667, 601
20180928, 7.911323333333331, 578.8
20180928, 7.899563333333334, 584.1
20180928, 7.888383333333336, 579.8
20180928, 7.897356666666667, 590.1
20180928, 7.888160000000001, 597
20180928, 7.915, 579.3
20180928, 7.919623333333334, 585.3
20180928, 7.916130000000001, 592.8
20180928, 7.899503333333333, 612.1
20180928, 7.880379999999999, 613.3
20180928, 7.873243333333333, 625.2
20180928, 7.858966666666665, 626.2
20180928, 7.862256666666666, 613.4
20180928, 7.858636666666667, 598.1
20180928, 7.816450000000001, 598.9
20180928, 7.828439999999998, 590.4
20180928, 7.8742133333333335, 578
20180928, 7.892370000000001, 582.2
20180929, 7.907546666666666, 507.6
20180929, 7.892173333333333, 592.2
20180929, 7.88204, 583.8
20180929, 7.887249999999998, 569.4
20180929, 7.898043333333334, 587.6
20180929, 7.89179, 601.4
20180929, 7.889780000000001, 596
20180929, 7.9126433333333335, 587.4
20180929, 7.918243333333334, 583.7
20180929, 7.902386666666668, 580.7
20180929, 7.910919999999999, 572.7
20180929, 7.902273333333334, 572.2
20180929, 7.894469999999998, 594.1
20180929, 7.900053333333333, 581.5
20180929, 7.874713333333335, 598.5
20180929, 7.85343, 595.8
20180929, 7.847146666666668, 596.4
20180929, 7.848406666666667, 579.5
20180929, 7.852483333333334, 588.7
20180929, 7.855106666666668, 601
20180929, 7.859063333333333, 589.8
20180929, 7.857573333333333, 576.7
20180929, 7.839050000000002, 566
20180929, 7.858823333333332, 564.1
20180930, 7.864273333333334, 568.8
20180930, 7.8665199999999995, 578.4
20180930, 7.838359999999999, 589
20180930, 7.827636666666667, 611.6
20180930, 7.826786666666667, 595.1
20180930, 7.820940000000004, 609.5
20180930, 7.801830000000001, 598.2
20180930, 7.79602, 593.2
20180930, 7.768563333333333, 589.4
20180930, 7.7813099999999995, 603.7
20180930, 7.778533333333333, 596.3
20180930, 7.782593333333334, 595.7
20180930, 7.796643333333335, 610.2
20180930, 7.800199999999999, 602.5
20180930, 7.79766, 576.4
20180930, 7.795923333333332, 609.9
20180930, 7.769443333333334, 591.5
20180930, 7.782296666666666, 588
20180930, 7.8058066666666654, 582.2
20180930, 7.815866666666668, 592.1
20180930, 7.799746666666668, 591.4
20180930, 7.797043333333333, 582.2
20180930, 7.78332333333333, 590
20180930, 7.793853333333333, 588
20181001, 7.797156666666667, 588.4
20181001, 7.803433333333333, 591.8
20181001, 7.808286666666666, 589.5
20181001, 7.809383333333336, 597.8
20181001, 7.810583333333333, 595.4
20181001, 7.825346666666666, 623.6
20181001, 7.808329999999999, 616.6
20181001, 7.7696766666666655, 603.5
20181001, 7.7445233333333325, 618.2
20181001, 7.753366666666666, 605.1
20181001, 7.746569999999999, 605.3
20181001, 7.777679999999999, 600.6
20181001, 7.806376666666664, 597.3
20181001, 7.801050000000001, 596.1
20181001, 7.8096866666666696, 605.3
20181001, 7.823466666666666, 583.9
20181001, 7.839036666666667, 609.6
20181001, 7.873286666666667, 622.8
20181001, 7.886603333333335, 629.2
20181001, 7.909903333333334, 618.9
20181001, 7.88931, 608.6
20181001, 7.873056666666666, 605.1
20181001, 7.735716666666666, 600.9
20181001, 7.840726666666666, 598.7
20181002, 7.866086666666667, 597.1
20181002, 7.856730000000001, 614.7
20181002, 7.8149, 602.4
20181002, 7.876940000000001, 608
20181002, 7.8460600000000005, 626.9
20181002, 7.8436699999999995, 646.4
20181002, 7.81662, 615.3
20181002, 7.8028699999999995, 651.4
20181002, 7.696260000000001, 635
20181002, 7.694056666666666, 639.1
20181002, 7.70258, 616.6
20181002, 7.642226666666663, 620
20181002, 7.882269999999999, 524.7
20181002, 7.907666666666667, 584.1
20181002, 7.922533333333334, 578.3
20181002, 7.9220966666666675, 585.1
20181002, 7.915963333333334, 603.5
20181002, 7.859556666666667, 611.9
20181002, 7.836970000000002, 661.2
20181002, 7.82427, 627.3
20181002, 7.86446, 603.8
20181002, 7.854879999999999, 597.2
20181002, 7.866110000000001, 619.8
20181003, 7.824050000000001, 603.1
20181003, 7.769923333333334, 602.8
20181003, 7.805643333333334, 606.5
20181003, 7.8820466666666675, 601.4
20181003, 7.899056666666667, 610.2
20181003, 7.894776666666666, 636.5
20181003, 7.782560000000001, 656.6
20181003, 7.848016666666665, 639.5
20181003, 7.881520000000001, 659
20181003, 7.823726666666667, 675.7
20181003, 7.8230466666666665, 651
20181003, 7.821906666666666, 652.7
20181003, 7.860629999999999, 636.7
20181003, 7.894423333333334, 633.8
20181003, 7.849729999999999, 620.4
20181003, 7.876113333333336, 591.3
20181003, 7.912490000000001, 596.2
20181003, 7.8999433333333355, 615
20181003, 7.891279999999997, 605.5
20181003, 7.910843333333331, 600
20181003, 7.903120000000001, 601.1
20181003, 7.891873333333333, 610.5
20181003, 7.865223333333333, 620.4
20181003, 7.841073333333333, 603.6
20181004, 7.869250000000003, 620.4
20181004, 7.878076666666668, 595.5
20181004, 7.901979999999999, 605.8
20181004, 7.901863333333334, 593
20181004, 7.881026666666667, 598
20181004, 7.877596666666666, 633.3
20181004, 7.846316666666667, 631.5
20181004, 7.882573333333335, 627.8
20181004, 7.841013333333334, 622.7
20181004, 7.8729233333333335, 652.2
20181004, 7.864303333333333, 632.1
20181004, 7.846180000000001, 638.8
20181004, 7.84679, 611
20181004, 7.832303333333333, 610.8
20181004, 7.877520000000001, 616.1
20181004, 7.877143333333334, 596.1
20181004, 7.88231, 580.8
20181004, 7.867016666666665, 562.2
20181004, 7.897363333333334, 613.4
20181004, 7.927196666666666, 595.4
20181004, 7.913916666666665, 589.7
20181004, 7.91116, 589.6
20181004, 7.862516666666669, 588.4
20181004, 7.795063333333333, 594.3
20181005, 7.913543333333335, 575.7
20181005, 7.908063333333334, 576.2
20181005, 7.9156733333333325, 578.3
20181005, 7.87822, 586.7
20181005, 7.829629999999999, 590.1
20181005, 7.906683333333333, 601.7
20181005, 7.908800000000002, 607.3
20181005, 7.90003, 612
20181005, 7.891756666666668, 620.8
20181005, 7.884166666666668, 611.6
20181005, 7.887633333333335, 645.4
20181005, 7.8472, 636
20181005, 7.810113333333335, 611.9
20181005, 7.856916666666668, 600.6
20181005, 7.874123333333334, 615.9
20181005, 7.889253333333333, 605.3
20181005, 7.898399999999998, 586.9
20181005, 7.913553333333336, 584.2
20181005, 7.934636666666669, 572.2
20181005, 7.930179999999998, 582.4
20181005, 7.9251999999999985, 620
20181005, 7.869886666666667, 607.6
20181005, 7.919109999999999, 596.4
20181005, 7.901923333333332, 611.2
20181006, 7.92086, 613.9
20181006, 7.932406666666666, 561.8
20181006, 7.932280000000001, 600.1
20181006, 7.92084, 599.2
20181006, 7.903726666666667, 585.7
20181006, 7.909333333333333, 599.5
20181006, 7.912003333333335, 600.3
20181006, 7.904929999999999, 604.1
20181006, 7.855670000000002, 616
20181006, 7.886493333333333, 622
20181006, 7.88946, 599.5
20181006, 7.902166666666667, 594.4
20181006, 7.888769999999999, 582.7
20181006, 7.868906666666665, 574.9
20181006, 7.915926666666666, 576.1
20181006, 7.879743333333333, 575.6
20181006, 7.918189999999999, 569.3
20181006, 7.947653333333334, 516.5
20181006, 7.981220000000001, 486.3
20181006, 7.9686400000000015, 552.2
20181006, 7.9431, 579.2
20181006, 7.929973333333334, 590.6
20181006, 7.926313333333335, 589.5
20181007, 7.91156, 605.2
20181007, 7.891059999999999, 605.6
20181007, 7.882973333333335, 602.4
20181007, 7.914596666666667, 594.8
20181007, 7.924180000000002, 592.9
20181007, 7.931333333333333, 597
20181007, 7.926123333333333, 594
20181007, 7.931603333333332, 617
20181007, 7.923253333333333, 595
20181007, 7.921153333333332, 592.8
20181007, 7.907806666666665, 603.2
20181007, 7.900633333333332, 641.7
20181007, 7.879186666666668, 616.5
20181007, 7.825546666666666, 617
20181007, 7.823006666666667, 607.5
20181007, 7.8239, 607.5
20181007, 7.8385233333333355, 596.5
20181007, 7.910466666666666, 601.5
20181007, 7.921803333333333, 598.3
20181007, 7.940333333333334, 583.3
20181007, 7.937473333333333, 590.5
20181007, 7.922279999999998, 601.8
20181007, 7.915976666666666, 614.4
20181007, 7.911580000000001, 609.8
20181008, 7.897956666666667, 619.5
20181008, 7.907713333333333, 616.5
20181008, 7.905973333333333, 621
20181008, 7.898600000000003, 606.3
20181008, 7.922963333333334, 599.1
20181008, 7.9224400000000035, 605.6
20181008, 7.909280000000001, 601.8
20181008, 7.9235533333333334, 606.9
20181008, 7.929123333333335, 610
20181008, 7.918986666666667, 613
20181008, 7.91165666666667, 612.8
20181008, 7.899836666666666, 622.9
20181008, 7.8926033333333345, 619.4
20181008, 7.8723899999999984, 630.6
20181008, 7.874459999999999, 611
20181008, 7.857843333333331, 617.2
20181008, 7.888796666666665, 600.8
20181008, 7.9130866666666675, 593.7
20181008, 7.893280000000001, 588.1
20181008, 7.882056666666665, 577.8
20181008, 7.942613333333332, 553.6
20181008, 7.986933333333331, 566.7
20181008, 7.944323333333333, 586.2
20181008, 7.929966666666669, 596.9
20181009, 7.893739999999999, 615.7
20181009, 7.855943333333334, 615.4
20181009, 7.836119999999999, 609.9
20181009, 7.83552, 626.8
20181009, 7.8070733333333315, 609.6
20181009, 7.806606666666666, 604.4
20181009, 7.869020000000001, 604.4
20181009, 7.849590000000002, 611.7
20181009, 7.837736666666667, 606.4
20181009, 7.812993333333332, 616.4
20181009, 7.898726666666666, 601.2
20181009, 7.902520000000002, 600
20181009, 7.88184, 617.5
20181009, 7.868296666666666, 612.6
20181009, 7.80011, 531.8
20181009, 7.85055, 587.6
20181009, 7.822256666666667, 589
20181009, 7.780020000000001, 575.2
20181009, 7.794369999999999, 575.5
20181009, 7.799076666666666, 568.5
20181009, 7.8611466666666665, 577.6
20181009, 7.925023333333333, 583.4
20181009, 7.915636666666665, 573
20181010, 7.913163333333333, 586.1
20181010, 7.905609999999999, 595.2
20181010, 7.897580000000001, 584.3
20181010, 7.897126666666666, 589.6
